id_municipio_publico;codigo_municipio;municipio;uf_codigo;uf_sigla;tipo_informacao;versao_publica
4242;4123956;Santa Mônica;41;PR;DERIVADO_PUBLICACAO;v01
4243;4124004;Santana do Itararé;41;PR;DERIVADO_PUBLICACAO;v01
4244;4124020;Santa Tereza do Oeste;41;PR;DERIVADO_PUBLICACAO;v01
4245;4124053;Santa Terezinha de Itaipu;41;PR;DERIVADO_PUBLICACAO;v01
4246;4124103;Santo Antônio da Platina;41;PR;DERIVADO_PUBLICACAO;v01
4247;4124202;Santo Antônio do Caiuá;41;PR;DERIVADO_PUBLICACAO;v01
4248;4124301;Santo Antônio do Paraíso;41;PR;DERIVADO_PUBLICACAO;v01
4249;4124400;Santo Antônio do Sudoeste;41;PR;DERIVADO_PUBLICACAO;v01
4250;4124509;Santo Inácio;41;PR;DERIVADO_PUBLICACAO;v01
4251;4124608;São Carlos do Ivaí;41;PR;DERIVADO_PUBLICACAO;v01
4252;4124707;São Jerônimo da Serra;41;PR;DERIVADO_PUBLICACAO;v01
4253;4124806;São João;41;PR;DERIVADO_PUBLICACAO;v01
4254;4124905;São João do Caiuá;41;PR;DERIVADO_PUBLICACAO;v01
4255;4125001;São João do Ivaí;41;PR;DERIVADO_PUBLICACAO;v01
4256;4125100;São João do Triunfo;41;PR;DERIVADO_PUBLICACAO;v01
4257;4125209;São Jorge d'Oeste;41;PR;DERIVADO_PUBLICACAO;v01
4258;4125308;São Jorge do Ivaí;41;PR;DERIVADO_PUBLICACAO;v01
4259;4125357;São Jorge do Patrocínio;41;PR;DERIVADO_PUBLICACAO;v01
4260;4125407;São José da Boa Vista;41;PR;DERIVADO_PUBLICACAO;v01
4261;4125456;São José das Palmeiras;41;PR;DERIVADO_PUBLICACAO;v01
4262;4125506;São José dos Pinhais;41;PR;DERIVADO_PUBLICACAO;v01
4263;4125555;São Manoel do Paraná;41;PR;DERIVADO_PUBLICACAO;v01
4264;4125605;São Mateus do Sul;41;PR;DERIVADO_PUBLICACAO;v01
4265;4125704;São Miguel do Iguaçu;41;PR;DERIVADO_PUBLICACAO;v01
4266;4125753;São Pedro do Iguaçu;41;PR;DERIVADO_PUBLICACAO;v01
4267;4125803;São Pedro do Ivaí;41;PR;DERIVADO_PUBLICACAO;v01
4268;4125902;São Pedro do Paraná;41;PR;DERIVADO_PUBLICACAO;v01
4269;4126009;São Sebastião da Amoreira;41;PR;DERIVADO_PUBLICACAO;v01
4270;4126108;São Tomé;41;PR;DERIVADO_PUBLICACAO;v01
4271;4126207;Sapopema;41;PR;DERIVADO_PUBLICACAO;v01
4272;4126256;Sarandi;41;PR;DERIVADO_PUBLICACAO;v01
4273;4126272;Saudade do Iguaçu;41;PR;DERIVADO_PUBLICACAO;v01
4274;4126306;Sengés;41;PR;DERIVADO_PUBLICACAO;v01
4275;4126355;Serranópolis do Iguaçu;41;PR;DERIVADO_PUBLICACAO;v01
4276;4126405;Sertaneja;41;PR;DERIVADO_PUBLICACAO;v01
4277;4126504;Sertanópolis;41;PR;DERIVADO_PUBLICACAO;v01
4278;4126603;Siqueira Campos;41;PR;DERIVADO_PUBLICACAO;v01
4279;4126652;Sulina;41;PR;DERIVADO_PUBLICACAO;v01
4280;4126678;Tamarana;41;PR;DERIVADO_PUBLICACAO;v01
4281;4126702;Tamboara;41;PR;DERIVADO_PUBLICACAO;v01
4282;4126801;Tapejara;41;PR;DERIVADO_PUBLICACAO;v01
4283;4126900;Tapira;41;PR;DERIVADO_PUBLICACAO;v01
4284;4127007;Teixeira Soares;41;PR;DERIVADO_PUBLICACAO;v01
4285;4127106;Telêmaco Borba;41;PR;DERIVADO_PUBLICACAO;v01
4286;4127205;Terra Boa;41;PR;DERIVADO_PUBLICACAO;v01
4287;4127304;Terra Rica;41;PR;DERIVADO_PUBLICACAO;v01
4288;4127403;Terra Roxa;41;PR;DERIVADO_PUBLICACAO;v01
4289;4127502;Tibagi;41;PR;DERIVADO_PUBLICACAO;v01
4290;4127601;Tijucas do Sul;41;PR;DERIVADO_PUBLICACAO;v01
4291;4127700;Toledo;41;PR;DERIVADO_PUBLICACAO;v01
4292;4127809;Tomazina;41;PR;DERIVADO_PUBLICACAO;v01
4293;4127858;Três Barras do Paraná;41;PR;DERIVADO_PUBLICACAO;v01
4294;4127882;Tunas do Paraná;41;PR;DERIVADO_PUBLICACAO;v01
4295;4127908;Tuneiras do Oeste;41;PR;DERIVADO_PUBLICACAO;v01
4296;4127957;Tupãssi;41;PR;DERIVADO_PUBLICACAO;v01
4297;4127965;Turvo;41;PR;DERIVADO_PUBLICACAO;v01
4298;4128005;Ubiratã;41;PR;DERIVADO_PUBLICACAO;v01
4299;4128104;Umuarama;41;PR;DERIVADO_PUBLICACAO;v01
4300;4128203;União da Vitória;41;PR;DERIVADO_PUBLICACAO;v01
4301;4128302;Uniflor;41;PR;DERIVADO_PUBLICACAO;v01
4302;4128401;Uraí;41;PR;DERIVADO_PUBLICACAO;v01
4303;4128500;Wenceslau Braz;41;PR;DERIVADO_PUBLICACAO;v01
4304;4128534;Ventania;41;PR;DERIVADO_PUBLICACAO;v01
4305;4128559;Vera Cruz do Oeste;41;PR;DERIVADO_PUBLICACAO;v01
4306;4128609;Verê;41;PR;DERIVADO_PUBLICACAO;v01
4307;4128625;Alto Paraíso;41;PR;DERIVADO_PUBLICACAO;v01
4308;4128633;Doutor Ulysses;41;PR;DERIVADO_PUBLICACAO;v01
4309;4128658;Virmond;41;PR;DERIVADO_PUBLICACAO;v01
4310;4128708;Vitorino;41;PR;DERIVADO_PUBLICACAO;v01
4311;4128807;Xambrê;41;PR;DERIVADO_PUBLICACAO;v01
4312;4200051;Abdon Batista;42;SC;DERIVADO_PUBLICACAO;v01
4313;4200101;Abelardo Luz;42;SC;DERIVADO_PUBLICACAO;v01
4314;4200200;Agrolândia;42;SC;DERIVADO_PUBLICACAO;v01
4315;4200309;Agronômica;42;SC;DERIVADO_PUBLICACAO;v01
4316;4200408;Água Doce;42;SC;DERIVADO_PUBLICACAO;v01
4317;4200507;Águas de Chapecó;42;SC;DERIVADO_PUBLICACAO;v01
4318;4200556;Águas Frias;42;SC;DERIVADO_PUBLICACAO;v01
4319;4200606;Águas Mornas;42;SC;DERIVADO_PUBLICACAO;v01
4320;4200705;Alfredo Wagner;42;SC;DERIVADO_PUBLICACAO;v01
4321;4200754;Alto Bela Vista;42;SC;DERIVADO_PUBLICACAO;v01
4322;4200804;Anchieta;42;SC;DERIVADO_PUBLICACAO;v01
4323;4200903;Angelina;42;SC;DERIVADO_PUBLICACAO;v01
4324;4201000;Anita Garibaldi;42;SC;DERIVADO_PUBLICACAO;v01
4325;4201109;Anitápolis;42;SC;DERIVADO_PUBLICACAO;v01
4326;4201208;Antônio Carlos;42;SC;DERIVADO_PUBLICACAO;v01
4327;4201257;Apiúna;42;SC;DERIVADO_PUBLICACAO;v01
4328;4201273;Arabutã;42;SC;DERIVADO_PUBLICACAO;v01
4329;4201307;Araquari;42;SC;DERIVADO_PUBLICACAO;v01
4330;4201406;Araranguá;42;SC;DERIVADO_PUBLICACAO;v01
4331;4201505;Armazém;42;SC;DERIVADO_PUBLICACAO;v01
4332;4201604;Arroio Trinta;42;SC;DERIVADO_PUBLICACAO;v01
4333;4201653;Arvoredo;42;SC;DERIVADO_PUBLICACAO;v01
4334;4201703;Ascurra;42;SC;DERIVADO_PUBLICACAO;v01
4335;4201802;Atalanta;42;SC;DERIVADO_PUBLICACAO;v01
4336;4201901;Aurora;42;SC;DERIVADO_PUBLICACAO;v01
4337;4201950;Balneário Arroio do Silva;42;SC;DERIVADO_PUBLICACAO;v01
4338;4202008;Balneário Camboriú;42;SC;DERIVADO_PUBLICACAO;v01
4339;4202057;Balneário Barra do Sul;42;SC;DERIVADO_PUBLICACAO;v01
4340;4202073;Balneário Gaivota;42;SC;DERIVADO_PUBLICACAO;v01
4341;4202081;Bandeirante;42;SC;DERIVADO_PUBLICACAO;v01
4342;4202099;Barra Bonita;42;SC;DERIVADO_PUBLICACAO;v01
4343;4202107;Barra Velha;42;SC;DERIVADO_PUBLICACAO;v01
4344;4202131;Bela Vista do Toldo;42;SC;DERIVADO_PUBLICACAO;v01
4345;4202156;Belmonte;42;SC;DERIVADO_PUBLICACAO;v01
4346;4202206;Benedito Novo;42;SC;DERIVADO_PUBLICACAO;v01
4347;4202305;Biguaçu;42;SC;DERIVADO_PUBLICACAO;v01
4348;4202404;Blumenau;42;SC;DERIVADO_PUBLICACAO;v01
4349;4202438;Bocaina do Sul;42;SC;DERIVADO_PUBLICACAO;v01
4350;4202453;Bombinhas;42;SC;DERIVADO_PUBLICACAO;v01
4351;4202503;Bom Jardim da Serra;42;SC;DERIVADO_PUBLICACAO;v01
4352;4202537;Bom Jesus;42;SC;DERIVADO_PUBLICACAO;v01
4353;4202578;Bom Jesus do Oeste;42;SC;DERIVADO_PUBLICACAO;v01
4354;4202602;Bom Retiro;42;SC;DERIVADO_PUBLICACAO;v01
4355;4202701;Botuverá;42;SC;DERIVADO_PUBLICACAO;v01
4356;4202800;Braço do Norte;42;SC;DERIVADO_PUBLICACAO;v01
4357;4202859;Braço do Trombudo;42;SC;DERIVADO_PUBLICACAO;v01
4358;4202875;Brunópolis;42;SC;DERIVADO_PUBLICACAO;v01
4359;4202909;Brusque;42;SC;DERIVADO_PUBLICACAO;v01
4360;4203006;Caçador;42;SC;DERIVADO_PUBLICACAO;v01
4361;4203105;Caibi;42;SC;DERIVADO_PUBLICACAO;v01
4362;4203154;Calmon;42;SC;DERIVADO_PUBLICACAO;v01
4363;4203204;Camboriú;42;SC;DERIVADO_PUBLICACAO;v01
4364;4203253;Capão Alto;42;SC;DERIVADO_PUBLICACAO;v01
4365;4203303;Campo Alegre;42;SC;DERIVADO_PUBLICACAO;v01
4366;4203402;Campo Belo do Sul;42;SC;DERIVADO_PUBLICACAO;v01
4367;4203501;Campo Erê;42;SC;DERIVADO_PUBLICACAO;v01
4368;4203600;Campos Novos;42;SC;DERIVADO_PUBLICACAO;v01
4369;4203709;Canelinha;42;SC;DERIVADO_PUBLICACAO;v01
4370;4203808;Canoinhas;42;SC;DERIVADO_PUBLICACAO;v01
4371;4203907;Capinzal;42;SC;DERIVADO_PUBLICACAO;v01
4372;4203956;Capivari de Baixo;42;SC;DERIVADO_PUBLICACAO;v01
4373;4204004;Catanduvas;42;SC;DERIVADO_PUBLICACAO;v01
4374;4204103;Caxambu do Sul;42;SC;DERIVADO_PUBLICACAO;v01
4375;4204152;Celso Ramos;42;SC;DERIVADO_PUBLICACAO;v01
4376;4204178;Cerro Negro;42;SC;DERIVADO_PUBLICACAO;v01
4377;4204194;Chapadão do Lageado;42;SC;DERIVADO_PUBLICACAO;v01
4378;4204202;Chapecó;42;SC;DERIVADO_PUBLICACAO;v01
4379;4204251;Cocal do Sul;42;SC;DERIVADO_PUBLICACAO;v01
4380;4204301;Concórdia;42;SC;DERIVADO_PUBLICACAO;v01
4381;4204350;Cordilheira Alta;42;SC;DERIVADO_PUBLICACAO;v01
4382;4204400;Coronel Freitas;42;SC;DERIVADO_PUBLICACAO;v01
4383;4204459;Coronel Martins;42;SC;DERIVADO_PUBLICACAO;v01
4384;4204509;Corupá;42;SC;DERIVADO_PUBLICACAO;v01
4385;4204558;Correia Pinto;42;SC;DERIVADO_PUBLICACAO;v01
4386;4204608;Criciúma;42;SC;DERIVADO_PUBLICACAO;v01
4387;4204707;Cunha Porã;42;SC;DERIVADO_PUBLICACAO;v01
4388;4204756;Cunhataí;42;SC;DERIVADO_PUBLICACAO;v01
4389;4204806;Curitibanos;42;SC;DERIVADO_PUBLICACAO;v01
4390;4204905;Descanso;42;SC;DERIVADO_PUBLICACAO;v01
4391;4205001;Dionísio Cerqueira;42;SC;DERIVADO_PUBLICACAO;v01
4392;4205100;Dona Emma;42;SC;DERIVADO_PUBLICACAO;v01
4393;4205159;Doutor Pedrinho;42;SC;DERIVADO_PUBLICACAO;v01
4394;4205175;Entre Rios;42;SC;DERIVADO_PUBLICACAO;v01
4395;4205191;Ermo;42;SC;DERIVADO_PUBLICACAO;v01
4396;4205209;Erval Velho;42;SC;DERIVADO_PUBLICACAO;v01
4397;4205308;Faxinal dos Guedes;42;SC;DERIVADO_PUBLICACAO;v01
4398;4205357;Flor do Sertão;42;SC;DERIVADO_PUBLICACAO;v01
4399;4205407;Florianópolis;42;SC;DERIVADO_PUBLICACAO;v01
4400;4205431;Formosa do Sul;42;SC;DERIVADO_PUBLICACAO;v01
4401;4205456;Forquilhinha;42;SC;DERIVADO_PUBLICACAO;v01
4402;4205506;Fraiburgo;42;SC;DERIVADO_PUBLICACAO;v01
4403;4205555;Frei Rogério;42;SC;DERIVADO_PUBLICACAO;v01
4404;4205605;Galvão;42;SC;DERIVADO_PUBLICACAO;v01
4405;4205704;Garopaba;42;SC;DERIVADO_PUBLICACAO;v01
4406;4205803;Garuva;42;SC;DERIVADO_PUBLICACAO;v01
4407;4205902;Gaspar;42;SC;DERIVADO_PUBLICACAO;v01
4408;4206009;Governador Celso Ramos;42;SC;DERIVADO_PUBLICACAO;v01
4409;4206108;Grão-Pará;42;SC;DERIVADO_PUBLICACAO;v01
4410;4206207;Gravatal;42;SC;DERIVADO_PUBLICACAO;v01
4411;4206306;Guabiruba;42;SC;DERIVADO_PUBLICACAO;v01
4412;4206405;Guaraciaba;42;SC;DERIVADO_PUBLICACAO;v01
4413;4206504;Guaramirim;42;SC;DERIVADO_PUBLICACAO;v01
4414;4206603;Guarujá do Sul;42;SC;DERIVADO_PUBLICACAO;v01
4415;4206652;Guatambú;42;SC;DERIVADO_PUBLICACAO;v01
4416;4206702;Herval d'Oeste;42;SC;DERIVADO_PUBLICACAO;v01
4417;4206751;Ibiam;42;SC;DERIVADO_PUBLICACAO;v01
4418;4206801;Ibicaré;42;SC;DERIVADO_PUBLICACAO;v01
4419;4206900;Ibirama;42;SC;DERIVADO_PUBLICACAO;v01
4420;4207007;Içara;42;SC;DERIVADO_PUBLICACAO;v01
4421;4207106;Ilhota;42;SC;DERIVADO_PUBLICACAO;v01
4422;4207205;Imaruí;42;SC;DERIVADO_PUBLICACAO;v01
4423;4207304;Imbituba;42;SC;DERIVADO_PUBLICACAO;v01
4424;4207403;Imbuia;42;SC;DERIVADO_PUBLICACAO;v01
4425;4207502;Indaial;42;SC;DERIVADO_PUBLICACAO;v01
4426;4207577;Iomerê;42;SC;DERIVADO_PUBLICACAO;v01
4427;4207601;Ipira;42;SC;DERIVADO_PUBLICACAO;v01
4428;4207650;Iporã do Oeste;42;SC;DERIVADO_PUBLICACAO;v01
4429;4207684;Ipuaçu;42;SC;DERIVADO_PUBLICACAO;v01
4430;4207700;Ipumirim;42;SC;DERIVADO_PUBLICACAO;v01
4431;4207759;Iraceminha;42;SC;DERIVADO_PUBLICACAO;v01
4432;4207809;Irani;42;SC;DERIVADO_PUBLICACAO;v01
4433;4207858;Irati;42;SC;DERIVADO_PUBLICACAO;v01
4434;4207908;Irineópolis;42;SC;DERIVADO_PUBLICACAO;v01
4435;4208005;Itá;42;SC;DERIVADO_PUBLICACAO;v01
4436;4208104;Itaiópolis;42;SC;DERIVADO_PUBLICACAO;v01
4437;4208203;Itajaí;42;SC;DERIVADO_PUBLICACAO;v01
4438;4208302;Itapema;42;SC;DERIVADO_PUBLICACAO;v01
4439;4208401;Itapiranga;42;SC;DERIVADO_PUBLICACAO;v01
4440;4208450;Itapoá;42;SC;DERIVADO_PUBLICACAO;v01
4441;4208500;Ituporanga;42;SC;DERIVADO_PUBLICACAO;v01
4442;4208609;Jaborá;42;SC;DERIVADO_PUBLICACAO;v01
4443;4208708;Jacinto Machado;42;SC;DERIVADO_PUBLICACAO;v01
4444;4208807;Jaguaruna;42;SC;DERIVADO_PUBLICACAO;v01
4445;4208906;Jaraguá do Sul;42;SC;DERIVADO_PUBLICACAO;v01
4446;4208955;Jardinópolis;42;SC;DERIVADO_PUBLICACAO;v01
4447;4209003;Joaçaba;42;SC;DERIVADO_PUBLICACAO;v01
4448;4209102;Joinville;42;SC;DERIVADO_PUBLICACAO;v01
4449;4209151;José Boiteux;42;SC;DERIVADO_PUBLICACAO;v01
4450;4209177;Jupiá;42;SC;DERIVADO_PUBLICACAO;v01
4451;4209201;Lacerdópolis;42;SC;DERIVADO_PUBLICACAO;v01
4452;4209300;Lages;42;SC;DERIVADO_PUBLICACAO;v01
4453;4209409;Laguna;42;SC;DERIVADO_PUBLICACAO;v01
4454;4209458;Lajeado Grande;42;SC;DERIVADO_PUBLICACAO;v01
4455;4209508;Laurentino;42;SC;DERIVADO_PUBLICACAO;v01
4456;4209607;Lauro Müller;42;SC;DERIVADO_PUBLICACAO;v01
4457;4209706;Lebon Régis;42;SC;DERIVADO_PUBLICACAO;v01
4458;4209805;Leoberto Leal;42;SC;DERIVADO_PUBLICACAO;v01
4459;4209854;Lindóia do Sul;42;SC;DERIVADO_PUBLICACAO;v01
4460;4209904;Lontras;42;SC;DERIVADO_PUBLICACAO;v01
4461;4210001;Luiz Alves;42;SC;DERIVADO_PUBLICACAO;v01
4462;4210035;Luzerna;42;SC;DERIVADO_PUBLICACAO;v01
4463;4210050;Macieira;42;SC;DERIVADO_PUBLICACAO;v01
4464;4210100;Mafra;42;SC;DERIVADO_PUBLICACAO;v01
4465;4210209;Major Gercino;42;SC;DERIVADO_PUBLICACAO;v01
4466;4210308;Major Vieira;42;SC;DERIVADO_PUBLICACAO;v01
4467;4210407;Maracajá;42;SC;DERIVADO_PUBLICACAO;v01
4468;4210506;Maravilha;42;SC;DERIVADO_PUBLICACAO;v01
4469;4210555;Marema;42;SC;DERIVADO_PUBLICACAO;v01
4470;4210605;Massaranduba;42;SC;DERIVADO_PUBLICACAO;v01
4471;4210704;Matos Costa;42;SC;DERIVADO_PUBLICACAO;v01
4472;4210803;Meleiro;42;SC;DERIVADO_PUBLICACAO;v01
4473;4210852;Mirim Doce;42;SC;DERIVADO_PUBLICACAO;v01
4474;4210902;Modelo;42;SC;DERIVADO_PUBLICACAO;v01
4475;4211009;Mondaí;42;SC;DERIVADO_PUBLICACAO;v01
4476;4211058;Monte Carlo;42;SC;DERIVADO_PUBLICACAO;v01
4477;4211108;Monte Castelo;42;SC;DERIVADO_PUBLICACAO;v01
4478;4211207;Morro da Fumaça;42;SC;DERIVADO_PUBLICACAO;v01
4479;4211256;Morro Grande;42;SC;DERIVADO_PUBLICACAO;v01
4480;4211306;Navegantes;42;SC;DERIVADO_PUBLICACAO;v01
4481;4211405;Nova Erechim;42;SC;DERIVADO_PUBLICACAO;v01
4482;4211454;Nova Itaberaba;42;SC;DERIVADO_PUBLICACAO;v01
4483;4211504;Nova Trento;42;SC;DERIVADO_PUBLICACAO;v01
4484;4211603;Nova Veneza;42;SC;DERIVADO_PUBLICACAO;v01
4485;4211652;Novo Horizonte;42;SC;DERIVADO_PUBLICACAO;v01
4486;4211702;Orleans;42;SC;DERIVADO_PUBLICACAO;v01
4487;4211751;Otacílio Costa;42;SC;DERIVADO_PUBLICACAO;v01
4488;4211801;Ouro;42;SC;DERIVADO_PUBLICACAO;v01
4489;4211850;Ouro Verde;42;SC;DERIVADO_PUBLICACAO;v01
4490;4211876;Paial;42;SC;DERIVADO_PUBLICACAO;v01
4491;4211892;Painel;42;SC;DERIVADO_PUBLICACAO;v01
4492;4211900;Palhoça;42;SC;DERIVADO_PUBLICACAO;v01
4493;4212007;Palma Sola;42;SC;DERIVADO_PUBLICACAO;v01
4494;4212056;Palmeira;42;SC;DERIVADO_PUBLICACAO;v01
4495;4212106;Palmitos;42;SC;DERIVADO_PUBLICACAO;v01
4496;4212205;Papanduva;42;SC;DERIVADO_PUBLICACAO;v01
4497;4212239;Paraíso;42;SC;DERIVADO_PUBLICACAO;v01
4498;4212254;Passo de Torres;42;SC;DERIVADO_PUBLICACAO;v01
4499;4212270;Passos Maia;42;SC;DERIVADO_PUBLICACAO;v01
4500;4212304;Paulo Lopes;42;SC;DERIVADO_PUBLICACAO;v01
4501;4212403;Pedras Grandes;42;SC;DERIVADO_PUBLICACAO;v01
4502;4212502;Penha;42;SC;DERIVADO_PUBLICACAO;v01
4503;4212601;Peritiba;42;SC;DERIVADO_PUBLICACAO;v01
4504;4212650;Pescaria Brava;42;SC;DERIVADO_PUBLICACAO;v01
4505;4212700;Petrolândia;42;SC;DERIVADO_PUBLICACAO;v01
4506;4212809;Balneário Piçarras;42;SC;DERIVADO_PUBLICACAO;v01
4507;4212908;Pinhalzinho;42;SC;DERIVADO_PUBLICACAO;v01
4508;4213005;Pinheiro Preto;42;SC;DERIVADO_PUBLICACAO;v01
4509;4213104;Piratuba;42;SC;DERIVADO_PUBLICACAO;v01
4510;4213153;Planalto Alegre;42;SC;DERIVADO_PUBLICACAO;v01
4511;4213203;Pomerode;42;SC;DERIVADO_PUBLICACAO;v01
4512;4213302;Ponte Alta;42;SC;DERIVADO_PUBLICACAO;v01
4513;4213351;Ponte Alta do Norte;42;SC;DERIVADO_PUBLICACAO;v01
4514;4213401;Ponte Serrada;42;SC;DERIVADO_PUBLICACAO;v01
4515;4213500;Porto Belo;42;SC;DERIVADO_PUBLICACAO;v01
4516;4213609;Porto União;42;SC;DERIVADO_PUBLICACAO;v01
4517;4213708;Pouso Redondo;42;SC;DERIVADO_PUBLICACAO;v01
4518;4213807;Praia Grande;42;SC;DERIVADO_PUBLICACAO;v01
4519;4213906;Presidente Castello Branco;42;SC;DERIVADO_PUBLICACAO;v01
4520;4214003;Presidente Getúlio;42;SC;DERIVADO_PUBLICACAO;v01
4521;4214102;Presidente Nereu;42;SC;DERIVADO_PUBLICACAO;v01
4522;4214151;Princesa;42;SC;DERIVADO_PUBLICACAO;v01
4523;4214201;Quilombo;42;SC;DERIVADO_PUBLICACAO;v01
4524;4214300;Rancho Queimado;42;SC;DERIVADO_PUBLICACAO;v01
4525;4214409;Rio das Antas;42;SC;DERIVADO_PUBLICACAO;v01
4526;4214508;Rio do Campo;42;SC;DERIVADO_PUBLICACAO;v01
4527;4214607;Rio do Oeste;42;SC;DERIVADO_PUBLICACAO;v01
4528;4214706;Rio dos Cedros;42;SC;DERIVADO_PUBLICACAO;v01
4529;4214805;Rio do Sul;42;SC;DERIVADO_PUBLICACAO;v01
4530;4214904;Rio Fortuna;42;SC;DERIVADO_PUBLICACAO;v01
4531;4215000;Rio Negrinho;42;SC;DERIVADO_PUBLICACAO;v01
4532;4215059;Rio Rufino;42;SC;DERIVADO_PUBLICACAO;v01
4533;4215075;Riqueza;42;SC;DERIVADO_PUBLICACAO;v01
4534;4215109;Rodeio;42;SC;DERIVADO_PUBLICACAO;v01
4535;4215208;Romelândia;42;SC;DERIVADO_PUBLICACAO;v01
4536;4215307;Salete;42;SC;DERIVADO_PUBLICACAO;v01
4537;4215356;Saltinho;42;SC;DERIVADO_PUBLICACAO;v01
4538;4215406;Salto Veloso;42;SC;DERIVADO_PUBLICACAO;v01
4539;4215455;Sangão;42;SC;DERIVADO_PUBLICACAO;v01
4540;4215505;Santa Cecília;42;SC;DERIVADO_PUBLICACAO;v01
4541;4215554;Santa Helena;42;SC;DERIVADO_PUBLICACAO;v01
4542;4215604;Santa Rosa de Lima;42;SC;DERIVADO_PUBLICACAO;v01
4543;4215653;Santa Rosa do Sul;42;SC;DERIVADO_PUBLICACAO;v01
4544;4215679;Santa Terezinha;42;SC;DERIVADO_PUBLICACAO;v01
4545;4215687;Santa Terezinha do Progresso;42;SC;DERIVADO_PUBLICACAO;v01
4546;4215695;Santiago do Sul;42;SC;DERIVADO_PUBLICACAO;v01
4547;4215703;Santo Amaro da Imperatriz;42;SC;DERIVADO_PUBLICACAO;v01
4548;4215752;São Bernardino;42;SC;DERIVADO_PUBLICACAO;v01
4549;4215802;São Bento do Sul;42;SC;DERIVADO_PUBLICACAO;v01
4550;4215901;São Bonifácio;42;SC;DERIVADO_PUBLICACAO;v01
4551;4216008;São Carlos;42;SC;DERIVADO_PUBLICACAO;v01
4552;4216057;São Cristóvão do Sul;42;SC;DERIVADO_PUBLICACAO;v01
4553;4216107;São Domingos;42;SC;DERIVADO_PUBLICACAO;v01
4554;4216206;São Francisco do Sul;42;SC;DERIVADO_PUBLICACAO;v01
4555;4216255;São João do Oeste;42;SC;DERIVADO_PUBLICACAO;v01
4556;4216305;São João Batista;42;SC;DERIVADO_PUBLICACAO;v01
4557;4216354;São João do Itaperiú;42;SC;DERIVADO_PUBLICACAO;v01
4558;4216404;São João do Sul;42;SC;DERIVADO_PUBLICACAO;v01
4559;4216503;São Joaquim;42;SC;DERIVADO_PUBLICACAO;v01
4560;4216602;São José;42;SC;DERIVADO_PUBLICACAO;v01
4561;4216701;São José do Cedro;42;SC;DERIVADO_PUBLICACAO;v01
4562;4216800;São José do Cerrito;42;SC;DERIVADO_PUBLICACAO;v01
4563;4216909;São Lourenço do Oeste;42;SC;DERIVADO_PUBLICACAO;v01
4564;4217006;São Ludgero;42;SC;DERIVADO_PUBLICACAO;v01
4565;4217105;São Martinho;42;SC;DERIVADO_PUBLICACAO;v01
4566;4217154;São Miguel da Boa Vista;42;SC;DERIVADO_PUBLICACAO;v01
4567;4217204;São Miguel do Oeste;42;SC;DERIVADO_PUBLICACAO;v01
4568;4217253;São Pedro de Alcântara;42;SC;DERIVADO_PUBLICACAO;v01
4569;4217303;Saudades;42;SC;DERIVADO_PUBLICACAO;v01
4570;4217402;Schroeder;42;SC;DERIVADO_PUBLICACAO;v01
4571;4217501;Seara;42;SC;DERIVADO_PUBLICACAO;v01
4572;4217550;Serra Alta;42;SC;DERIVADO_PUBLICACAO;v01
4573;4217600;Siderópolis;42;SC;DERIVADO_PUBLICACAO;v01
4574;4217709;Sombrio;42;SC;DERIVADO_PUBLICACAO;v01
4575;4217758;Sul Brasil;42;SC;DERIVADO_PUBLICACAO;v01
4576;4217808;Taió;42;SC;DERIVADO_PUBLICACAO;v01
4577;4217907;Tangará;42;SC;DERIVADO_PUBLICACAO;v01
4578;4217956;Tigrinhos;42;SC;DERIVADO_PUBLICACAO;v01
4579;4218004;Tijucas;42;SC;DERIVADO_PUBLICACAO;v01
4580;4218103;Timbé do Sul;42;SC;DERIVADO_PUBLICACAO;v01
4581;4218202;Timbó;42;SC;DERIVADO_PUBLICACAO;v01
4582;4218251;Timbó Grande;42;SC;DERIVADO_PUBLICACAO;v01
4583;4218301;Três Barras;42;SC;DERIVADO_PUBLICACAO;v01
4584;4218350;Treviso;42;SC;DERIVADO_PUBLICACAO;v01
4585;4218400;Treze de Maio;42;SC;DERIVADO_PUBLICACAO;v01
4586;4218509;Treze Tílias;42;SC;DERIVADO_PUBLICACAO;v01
4587;4218608;Trombudo Central;42;SC;DERIVADO_PUBLICACAO;v01
4588;4218707;Tubarão;42;SC;DERIVADO_PUBLICACAO;v01
4589;4218756;Tunápolis;42;SC;DERIVADO_PUBLICACAO;v01
4590;4218806;Turvo;42;SC;DERIVADO_PUBLICACAO;v01
4591;4218855;União do Oeste;42;SC;DERIVADO_PUBLICACAO;v01
4592;4218905;Urubici;42;SC;DERIVADO_PUBLICACAO;v01
4593;4218954;Urupema;42;SC;DERIVADO_PUBLICACAO;v01
4594;4219002;Urussanga;42;SC;DERIVADO_PUBLICACAO;v01
4595;4219101;Vargeão;42;SC;DERIVADO_PUBLICACAO;v01
4596;4219150;Vargem;42;SC;DERIVADO_PUBLICACAO;v01
4597;4219176;Vargem Bonita;42;SC;DERIVADO_PUBLICACAO;v01
4598;4219200;Vidal Ramos;42;SC;DERIVADO_PUBLICACAO;v01
4599;4219309;Videira;42;SC;DERIVADO_PUBLICACAO;v01
4600;4219358;Vitor Meireles;42;SC;DERIVADO_PUBLICACAO;v01
4601;4219408;Witmarsum;42;SC;DERIVADO_PUBLICACAO;v01
